feature,importance
시장금리국고채3년,0.48646634817428364
난방유(-1~-5),0.12583082729876088
VIXCLS,0.07445236135873755
금(-1~-5),0.06147866852851726
육우(-6~-10),0.04608186401810899
구리_미국(-11~-15),0.04553576460000927
난방유(-6~-10),0.039840221303122175
미국_원면(-11~-15),0.010158322094305273
런던_가스오일(-16~-20),0.009470735914517171
난방유(-16~-20),0.009372356714880617
니켈(-16~-20),0.00886468934507585
WTI유(-16~-20),0.00867779632761075
코스피수익률표준편차(-16~-20),0.008592213431522194
구리_미국(-6~-10),0.003921768440452359
원달러환율수익률표준편차(-1~-5),0.003551939061002902
아연(-6~-10),0.003411945246287242
돈육(-1~-5),0.003362259670035518
원목(-11~-15),0.003276754430423933
구리_영국(-6~-10),0.003271674190996915
오렌지주스(-6~-10),0.003129427487040529
육우(-1~-5),0.0030131111718261923
알루미늄(-1~-5),0.0028093724031386575
구리_영국(-16~-20),0.0026527402547850618
런던_가스오일(-1~-5),0.0023948438740205883
미국_소맥(-1~-5),0.002341589179741967
미국_설탕(-6~-10),0.0011611828439285737
코스닥변동률(-20),0.0009134346373850362
귀리(-1~-5),0.0007335793842427402
미국_대두박(-11~-15),0.000698532921214403
미국_커피(-1~-5),0.0006350299283767299
미국_원면(-6~-10),0.0006350299283767299
구리_미국(-16~-20),0.0006072323918892944
미국_소맥(-11~-15),0.0006032784319578935
납(-16~-20),0.0006032784319578935
미국_대두(-11~-15),0.0005799940012507467
런던 코코아 선물 과거 데이터(-1~-5),0.0005715269355390569
미국10년물국채금리수익률(-20),0.0005685281830995002
nasdaq(-20),0.0005598847201854835
코스피변동률(-20),0.0005425977943574504
주석(-11~-15),0.0005397754391202204
주석(-1~-5),0.0005397754391202204
생우(-1~-5),0.000530955579003877
원목(-16~-20),0.0005080239427013839
런던 코코아 선물 과거 데이터(-16~-20),0.0005080239427013839
환율변동률(-20),0.0005080239427013839
11~15일 수익률 표준편차,0.0005075879420692164
귀리(-11~-15),0.00048773826443379397
납(-1~-5),0.0004819171567570073
탄소배출권(-11~-15),0.00047627244628254745
가솔린(-16~-20),0.00044452094986371086
구리_영국(-1~-5),0.00044452094986371086
런던_설탕(-6~-10),0.00044452094986371086
나스닥수익률표준편차(-6~-10),0.000444344552661384
1~5일 수익률 표준편차,0.00042774657439715496
미국_소맥(-6~-10),0.00042408882863569796
브렌트유(-6~-10),0.00042203862718978574
원달러환율수익률표준편차(-11~-15),0.0004170529100372261
육우(-11~-15),0.0004127694534448743
미국_설탕(-1~-5),0.0004127694534448743
알루미늄(-11~-15),0.0003961082384477359
런던_설탕(-16~-20),0.0003956655813173684
런던_소맥(-11~-15),0.0003924837751772844
미국_대두박(-16~-20),0.00038101795702603783
주석(-16~-20),0.00038101795702603783
런던_소맥(-6~-10),0.00038101795702603783
알루미늄(-16~-20),0.00037427825259751064
생우(-16~-20),0.0003685703053901413
미국_대두유(-11~-15),0.00036358458823758177
미국_커피(-6~-10),0.0003607322787584479
오렌지주스(-11~-15),0.00035289092387765284
미국_대두박(-1~-5),0.00034926646060720135
원달러환율수익률표준편차(-6~-10),0.0003208099307978662
미국_옥수수(-6~-10),0.00031751496418836486
주석(-6~-10),0.00031751496418836486
런던_설탕(-11~-15),0.0002857634677695284
원달러환율수익률표준편차(-16~-20),0.000256647944638293
코스닥수익률표준편차(-6~-10),0.000129651943710249
금(-16~-20),0.00010372155496819921
니켈(-11~-15),0.00010372155496819921
